日期时间,节点电价,电能价格,阻塞价格,补全标识
2024-02-06 22:45:00,1500.0,1500.0,0.0,0
2024-02-06 23:00:00,1500.0,1500.0,0.0,0
2024-02-06 23:15:00,1500.0,1500.0,0.0,0
2024-02-06 23:30:00,1500.0,1500.0,0.0,0
2024-02-06 23:45:00,910.0,910.0,0.0,0
2024-02-07 00:00:00,1500.0,1500.0,0.0,0
2024-02-07 00:15:00,1500.0,1500.0,0.0,0
2024-02-07 00:30:00,1500.0,1500.0,0.0,0
2024-02-07 00:45:00,1500.0,1500.0,0.0,0
2024-02-07 01:00:00,1500.0,1500.0,0.0,0
2024-02-07 01:15:00,1500.0,1500.0,0.0,0
2024-02-07 01:30:00,1500.0,1500.0,0.0,0
2024-02-07 01:45:00,1500.0,1500.0,0.0,0
2024-02-07 02:00:00,1500.0,1500.0,0.0,0
2024-02-07 02:15:00,1500.0,1500.0,0.0,0
2024-02-07 02:30:00,1500.0,1500.0,0.0,0
2024-02-07 02:45:00,1500.0,1500.0,0.0,0
2024-02-07 03:00:00,1500.0,1500.0,0.0,0
2024-02-07 03:15:00,1500.0,1500.0,0.0,0
2024-02-07 03:30:00,1500.0,1500.0,0.0,0
2024-02-07 03:45:00,1000.0,1000.0,0.0,0
2024-02-07 04:00:00,1500.0,1500.0,0.0,0
2024-02-07 04:15:00,1000.0,1000.0,0.0,0
2024-02-07 04:30:00,1500.0,1500.0,0.0,0
2024-02-07 04:45:00,1500.0,1500.0,0.0,0
2024-02-07 05:00:00,1500.0,1500.0,0.0,0
2024-02-07 05:15:00,1500.0,1500.0,0.0,0
2024-02-07 05:30:00,1500.0,1500.0,0.0,0
2024-02-07 05:45:00,1500.0,1500.0,0.0,0
2024-02-07 06:00:00,1500.0,1500.0,0.0,0
2024-02-07 06:15:00,1500.0,1500.0,0.0,0
2024-02-07 06:30:00,1500.0,1500.0,0.0,0
2024-02-07 06:45:00,1500.0,1500.0,0.0,0
2024-02-07 07:00:00,1500.0,1500.0,0.0,0
2024-02-07 07:15:00,1500.0,1500.0,0.0,0
2024-02-07 07:30:00,1500.0,1500.0,0.0,0
2024-02-07 07:45:00,700.0,700.0,0.0,0
2024-02-07 08:00:00,700.0,700.0,0.0,0
2024-02-07 08:15:00,700.0,700.0,0.0,0
2024-02-07 08:30:00,600.0,600.0,0.0,0
2024-02-07 08:45:00,520.0,520.0,0.0,0
2024-02-07 09:00:00,500.0,500.0,0.0,0
2024-02-07 09:15:00,524.429,520.0,4.429,0
2024-02-07 09:30:00,500.0,500.0,0.0,0
2024-02-07 09:45:00,482.248,480.0,2.248,0
2024-02-07 10:00:00,465.332,460.0,5.332,0
2024-02-07 10:15:00,455.62,450.0,5.62,0
2024-02-07 10:30:00,424.429,420.0,4.429,0
2024-02-07 10:45:00,424.429,420.0,4.429,0
2024-02-07 11:00:00,422.572,417.821,4.751,0
2024-02-07 11:15:00,424.429,420.0,4.429,0
2024-02-07 11:30:00,406.364,400.0,6.364,0
2024-02-07 11:45:00,391.6,384.949,6.651,0
2024-02-07 12:00:00,406.364,400.0,6.364,0
2024-02-07 12:15:00,404.496,400.0,4.496,0
2024-02-07 12:30:00,387.086,381.385,5.701,0
2024-02-07 12:45:00,387.382,380.0,7.382,0
2024-02-07 13:00:00,388.789,380.34,8.449,0
2024-02-07 13:15:00,391.6,384.949,6.651,0
2024-02-07 13:30:00,385.332,380.0,5.332,0
2024-02-07 13:45:00,395.229,390.0,5.229,0
2024-02-07 14:00:00,400.0,394.935,5.065,0
2024-02-07 14:15:00,404.429,400.0,4.429,0
2024-02-07 14:30:00,424.243,420.0,4.243,0
2024-02-07 14:45:00,408.84700000000004,406.985,1.862,0
2024-02-07 15:00:00,430.0,428.734,1.266,0
2024-02-07 15:15:00,460.0,460.0,0.0,0
2024-02-07 15:30:00,450.0,450.0,0.0,0
2024-02-07 15:45:00,474.514,473.564,0.95,0
2024-02-07 16:00:00,490.0,490.0,0.0,0
2024-02-07 16:15:00,500.0,500.0,0.0,0
2024-02-07 16:30:00,700.0,700.0,0.0,0
2024-02-07 16:45:00,1500.0,1500.0,0.0,0
2024-02-07 17:00:00,1500.0,1500.0,0.0,0
2024-02-07 17:15:00,1500.0,1500.0,0.0,0
2024-02-07 17:30:00,1500.0,1500.0,0.0,0
2024-02-07 17:45:00,1500.0,1500.0,0.0,0
2024-02-07 18:00:00,1500.0,1500.0,0.0,0
2024-02-07 18:15:00,1500.0,1500.0,0.0,0
2024-02-07 18:30:00,1500.0,1500.0,0.0,0
2024-02-07 18:45:00,1500.0,1500.0,0.0,0
2024-02-07 19:00:00,1500.0,1500.0,0.0,0
2024-02-07 19:15:00,1500.0,1500.0,0.0,0
2024-02-07 19:30:00,1500.0,1500.0,0.0,0
2024-02-07 19:45:00,1500.0,1500.0,0.0,0
2024-02-07 20:00:00,1500.0,1500.0,0.0,0
2024-02-07 20:15:00,1500.0,1500.0,0.0,0
2024-02-07 20:30:00,1500.0,1500.0,0.0,0
2024-02-07 20:45:00,1500.0,1500.0,0.0,0
2024-02-07 21:00:00,1500.0,1500.0,0.0,0
2024-02-07 21:15:00,1500.0,1500.0,0.0,0
2024-02-07 21:30:00,1500.0,1500.0,0.0,0
2024-02-07 21:45:00,1500.0,1500.0,0.0,0
2024-02-07 22:00:00,1500.0,1500.0,0.0,0
2024-02-07 22:15:00,1500.0,1500.0,0.0,0
2024-02-07 22:30:00,1500.0,1500.0,0.0,0
2024-02-07 22:45:00,1500.0,1500.0,0.0,0
2024-02-07 23:00:00,1500.0,1500.0,0.0,0
2024-02-07 23:15:00,1500.0,1500.0,0.0,0
2024-02-07 23:30:00,1500.0,1500.0,0.0,0
2024-02-07 23:45:00,1500.0,1500.0,0.0,0
2024-02-08 00:00:00,1500.0,1500.0,0.0,0
2024-02-08 00:15:00,1000.0,1000.0,0.0,0
2024-02-08 00:30:00,1500.0,1500.0,0.0,0
2024-02-08 00:45:00,1500.0,1500.0,0.0,0
2024-02-08 01:00:00,1500.0,1500.0,0.0,0
2024-02-08 01:15:00,1500.0,1500.0,0.0,0
2024-02-08 01:30:00,1500.0,1500.0,0.0,0
2024-02-08 01:45:00,1000.0,1000.0,0.0,0
2024-02-08 02:00:00,1000.0,1000.0,0.0,0
2024-02-08 02:15:00,1500.0,1500.0,0.0,0
2024-02-08 02:30:00,900.0,900.0,0.0,0
2024-02-08 02:45:00,1000.0,1000.0,0.0,0
2024-02-08 03:00:00,710.0,710.0,0.0,0
2024-02-08 03:15:00,710.0,710.0,0.0,0
2024-02-08 03:30:00,1000.0,1000.0,0.0,0
2024-02-08 03:45:00,800.0,800.0,0.0,0
2024-02-08 04:00:00,710.0,710.0,0.0,0
2024-02-08 04:15:00,730.0,730.0,0.0,0
2024-02-08 04:30:00,800.0,800.0,0.0,0
2024-02-08 04:45:00,710.0,710.0,0.0,0
2024-02-08 05:00:00,710.0,710.0,0.0,0
2024-02-08 05:15:00,710.0,710.0,0.0,0
2024-02-08 05:30:00,730.0,730.0,0.0,0
2024-02-08 05:45:00,1000.0,1000.0,0.0,0
2024-02-08 06:00:00,1500.0,1500.0,0.0,0
2024-02-08 06:15:00,1500.0,1500.0,0.0,0
2024-02-08 06:30:00,1500.0,1500.0,0.0,0
2024-02-08 06:45:00,1500.0,1500.0,0.0,0
2024-02-08 07:00:00,1500.0,1500.0,0.0,0
2024-02-08 07:15:00,1500.0,1500.0,0.0,0
2024-02-08 07:30:00,1000.0,1000.0,0.0,0
2024-02-08 07:45:00,710.0,710.0,0.0,0
2024-02-08 08:00:00,650.0,650.0,0.0,0
2024-02-08 08:15:00,600.0,600.0,0.0,0
2024-02-08 08:30:00,550.0,550.0,0.0,0
2024-02-08 08:45:00,500.0,500.0,0.0,0
2024-02-08 09:00:00,480.0,480.0,0.0,0
2024-02-08 09:15:00,460.0,460.0,0.0,0
2024-02-08 09:30:00,430.0,430.0,0.0,0
2024-02-08 09:45:00,400.0,400.0,0.0,0
2024-02-08 10:00:00,390.0,390.0,0.0,0
2024-02-08 10:15:00,360.0,360.0,0.0,0
2024-02-08 10:30:00,330.0,330.0,0.0,0
2024-02-08 10:45:00,360.0,360.0,0.0,0
2024-02-08 11:00:00,320.0,320.0,0.0,0
2024-02-08 11:15:00,1.0,1.0,0.0,0
2024-02-08 11:30:00,0.0,0.0,0.0,0
2024-02-08 11:45:00,0.0,0.0,0.0,0
2024-02-08 12:00:00,0.0,0.0,0.0,0
2024-02-08 12:15:00,0.0,0.0,0.0,0
2024-02-08 12:30:00,0.0,0.0,0.0,0
2024-02-08 12:45:00,0.0,0.0,0.0,0
2024-02-08 13:00:00,0.0,0.0,0.0,0
2024-02-08 13:15:00,0.0,0.0,0.0,0
2024-02-08 13:30:00,0.0,0.0,0.0,0
2024-02-08 13:45:00,0.0,0.0,0.0,0
2024-02-08 14:00:00,0.0,0.0,0.0,0
2024-02-08 14:15:00,0.0,0.0,0.0,0
2024-02-08 14:30:00,0.0,0.0,0.0,0
2024-02-08 14:45:00,0.0,0.0,0.0,0
2024-02-08 15:00:00,0.0,0.0,0.0,0
2024-02-08 15:15:00,0.0,0.0,0.0,0
2024-02-08 15:30:00,0.0,0.0,0.0,0
2024-02-08 15:45:00,0.0,0.0,0.0,0
2024-02-08 16:00:00,1.0,1.0,0.0,0
2024-02-08 16:15:00,350.0,350.0,0.0,0
2024-02-08 16:30:00,440.0,440.0,0.0,0
2024-02-08 16:45:00,440.0,440.0,0.0,0
2024-02-08 17:00:00,480.0,480.0,0.0,0
2024-02-08 17:15:00,470.0,470.0,0.0,0
2024-02-08 17:30:00,500.0,500.0,0.0,0
2024-02-08 17:45:00,500.0,500.0,0.0,0
2024-02-08 18:00:00,480.0,480.0,0.0,0
2024-02-08 18:15:00,500.0,500.0,0.0,0
2024-02-08 18:30:00,520.0,520.0,0.0,0
2024-02-08 18:45:00,500.0,500.0,0.0,0
2024-02-08 19:00:00,500.0,500.0,0.0,0
2024-02-08 19:15:00,500.0,500.0,0.0,0
2024-02-08 19:30:00,490.0,490.0,0.0,0
2024-02-08 19:45:00,480.0,480.0,0.0,0
2024-02-08 20:00:00,490.0,490.0,0.0,0
2024-02-08 20:15:00,480.0,480.0,0.0,0
2024-02-08 20:30:00,460.0,460.0,0.0,0
2024-02-08 20:45:00,450.0,450.0,0.0,0
2024-02-08 21:00:00,450.0,450.0,0.0,0
2024-02-08 21:15:00,440.0,440.0,0.0,0
2024-02-08 21:30:00,440.0,440.0,0.0,0
2024-02-08 21:45:00,450.0,450.0,0.0,0
2024-02-08 22:00:00,440.0,440.0,0.0,0
2024-02-08 22:15:00,420.0,420.0,0.0,0
2024-02-08 22:30:00,397.517,400.0,-2.483,0
2024-02-08 22:45:00,396.628,400.0,-3.372,0
2024-02-08 23:00:00,374.043,379.119,-5.076,0
2024-02-08 23:15:00,352.551,360.0,-7.449,0
2024-02-08 23:30:00,151.132,183.035,-31.903,0
2024-02-08 23:45:00,144.262,174.715,-30.453,0
2024-02-09 00:00:00,99.85300000000001,120.932,-21.079,0
2024-02-09 00:15:00,123.65199999999999,149.755,-26.103,0
2024-02-09 00:30:00,68.69500000000001,83.197,-14.502,0
2024-02-09 00:45:00,99.85300000000001,120.932,-21.079,0
2024-02-09 01:00:00,123.65199999999999,149.755,-26.103,0
2024-02-09 01:15:00,115.592,139.993,-24.401,0
2024-02-09 01:30:00,99.85300000000001,120.932,-21.079,0
2024-02-09 01:45:00,115.592,139.993,-24.401,0
2024-02-09 02:00:00,130.522,158.075,-27.553,0
2024-02-09 02:15:00,130.522,158.075,-27.553,0
2024-02-09 02:30:00,123.65299999999999,149.756,-26.103,0
2024-02-09 02:45:00,130.522,158.075,-27.553,0
2024-02-09 03:00:00,130.522,158.075,-27.553,0
2024-02-09 03:15:00,123.65199999999999,149.755,-26.103,0
2024-02-09 03:30:00,123.65299999999999,149.756,-26.103,0
2024-02-09 03:45:00,123.65199999999999,149.755,-26.103,0
2024-02-09 04:00:00,116.78200000000001,141.435,-24.653,0
2024-02-09 04:15:00,123.654,149.757,-26.103,0
2024-02-09 04:30:00,127.08699999999999,153.915,-26.828,0
2024-02-09 04:45:00,123.65299999999999,149.756,-26.103,0
2024-02-09 05:00:00,300.913,307.439,-6.526,0
2024-02-09 05:15:00,350.0,350.0,0.0,0
2024-02-09 05:30:00,123.65299999999999,149.756,-26.103,0
2024-02-09 05:45:00,123.65299999999999,149.756,-26.103,0
2024-02-09 06:00:00,338.96,341.284,-2.324,0
2024-02-09 06:15:00,315.034,320.0,-4.966,0
2024-02-09 06:30:00,190.135,210.0,-19.865,0
2024-02-09 06:45:00,130.522,158.075,-27.553,0
2024-02-09 07:00:00,99.85400000000001,120.933,-21.079,0
2024-02-09 07:15:00,92.74,112.317,-19.577,0
2024-02-09 07:30:00,89.30499999999999,108.157,-18.852,0
2024-02-09 07:45:00,20.3,24.585,-4.285,0
2024-02-09 08:00:00,0.34299999999999997,0.416,-0.073,0
2024-02-09 08:15:00,0.0,0.0,0.0,0
2024-02-09 08:30:00,0.0,0.0,0.0,0
2024-02-09 08:45:00,0.0,0.0,0.0,0
2024-02-09 09:00:00,0.0,0.0,0.0,0
2024-02-09 09:15:00,0.0,0.0,0.0,0
2024-02-09 09:30:00,0.0,0.0,0.0,0
2024-02-09 09:45:00,0.0,0.0,0.0,0
2024-02-09 10:00:00,0.0,0.0,0.0,0
2024-02-09 10:15:00,0.0,0.0,0.0,0
2024-02-09 10:30:00,0.0,0.0,0.0,0
2024-02-09 10:45:00,0.0,0.0,0.0,0
2024-02-09 11:00:00,0.0,0.0,0.0,0
2024-02-09 11:15:00,0.0,0.0,0.0,0
2024-02-09 11:30:00,0.0,0.0,0.0,0
2024-02-09 11:45:00,0.0,0.0,0.0,0
2024-02-09 12:00:00,0.0,0.0,0.0,0
2024-02-09 12:15:00,0.0,0.0,0.0,0
2024-02-09 12:30:00,0.0,0.0,0.0,0
2024-02-09 12:45:00,0.0,0.0,0.0,0
2024-02-09 13:00:00,0.0,0.0,0.0,0
2024-02-09 13:15:00,0.0,0.0,0.0,0
2024-02-09 13:30:00,0.0,0.0,0.0,0
2024-02-09 13:45:00,0.0,0.0,0.0,0
2024-02-09 14:00:00,0.0,0.0,0.0,0
2024-02-09 14:15:00,0.0,0.0,0.0,0
2024-02-09 14:30:00,0.0,0.0,0.0,0
2024-02-09 14:45:00,0.0,0.0,0.0,0
2024-02-09 15:00:00,0.0,0.0,0.0,0
2024-02-09 15:15:00,0.0,0.0,0.0,0
2024-02-09 15:30:00,0.0,0.0,0.0,0
2024-02-09 15:45:00,0.0,0.0,0.0,0
2024-02-09 16:00:00,0.0,0.0,0.0,0
2024-02-09 16:15:00,0.0,0.0,0.0,0
2024-02-09 16:30:00,0.0,0.0,0.0,0
2024-02-09 16:45:00,0.0,0.0,0.0,0
2024-02-09 17:00:00,50.0,50.0,0.0,0
2024-02-09 17:15:00,380.0,380.0,0.0,0
2024-02-09 17:30:00,400.0,400.0,0.0,0
2024-02-09 17:45:00,420.0,420.0,0.0,0
2024-02-09 18:00:00,430.0,430.0,0.0,0
2024-02-09 18:15:00,450.0,450.0,0.0,0
2024-02-09 18:30:00,440.0,440.0,0.0,0
2024-02-09 18:45:00,450.0,450.0,0.0,0
2024-02-09 19:00:00,450.0,450.0,0.0,0
2024-02-09 19:15:00,450.0,450.0,0.0,0
2024-02-09 19:30:00,450.0,450.0,0.0,0
2024-02-09 19:45:00,450.0,450.0,0.0,0
2024-02-09 20:00:00,450.0,450.0,0.0,0
2024-02-09 20:15:00,450.0,450.0,0.0,0
2024-02-09 20:30:00,450.0,450.0,0.0,0
2024-02-09 20:45:00,450.0,450.0,0.0,0
2024-02-09 21:00:00,450.0,450.0,0.0,0
2024-02-09 21:15:00,450.0,450.0,0.0,0
2024-02-09 21:30:00,450.0,450.0,0.0,0
2024-02-09 21:45:00,480.0,480.0,0.0,0
2024-02-09 22:00:00,460.0,460.0,0.0,0
2024-02-09 22:15:00,460.0,460.0,0.0,0
2024-02-09 22:30:00,460.0,460.0,0.0,0
2024-02-09 22:45:00,460.0,460.0,0.0,0
2024-02-09 23:00:00,460.0,460.0,0.0,0
2024-02-09 23:15:00,460.0,460.0,0.0,0
2024-02-09 23:30:00,460.0,460.0,0.0,0
2024-02-09 23:45:00,470.0,470.0,0.0,0
2024-02-10 00:00:00,450.0,450.0,0.0,0
2024-02-10 00:15:00,460.0,460.0,0.0,0
2024-02-10 00:30:00,460.0,460.0,0.0,0
2024-02-10 00:45:00,460.0,460.0,0.0,0
2024-02-10 01:00:00,460.0,460.0,0.0,0
2024-02-10 01:15:00,460.0,460.0,0.0,0
2024-02-10 01:30:00,450.0,450.0,0.0,0
2024-02-10 01:45:00,450.0,450.0,0.0,0
2024-02-10 02:00:00,450.0,450.0,0.0,0
2024-02-10 02:15:00,450.0,450.0,0.0,0
2024-02-10 02:30:00,450.0,450.0,0.0,0
2024-02-10 02:45:00,450.0,450.0,0.0,0
2024-02-10 03:00:00,450.0,450.0,0.0,0
2024-02-10 03:15:00,450.0,450.0,0.0,0
2024-02-10 03:30:00,440.0,440.0,0.0,0
2024-02-10 03:45:00,440.0,440.0,0.0,0
2024-02-10 04:00:00,450.0,450.0,0.0,0
2024-02-10 04:15:00,440.0,440.0,0.0,0
2024-02-10 04:30:00,440.0,440.0,0.0,0
2024-02-10 04:45:00,440.0,440.0,0.0,0
2024-02-10 05:00:00,450.0,450.0,0.0,0
2024-02-10 05:15:00,450.0,450.0,0.0,0
2024-02-10 05:30:00,450.0,450.0,0.0,0
2024-02-10 05:45:00,450.0,450.0,0.0,0
2024-02-10 06:00:00,450.0,450.0,0.0,0
2024-02-10 06:15:00,450.0,450.0,0.0,0
2024-02-10 06:30:00,450.0,450.0,0.0,0
2024-02-10 06:45:00,450.0,450.0,0.0,0
2024-02-10 07:00:00,450.0,450.0,0.0,0
2024-02-10 07:15:00,450.0,450.0,0.0,0
2024-02-10 07:30:00,450.0,450.0,0.0,0
2024-02-10 07:45:00,450.0,450.0,0.0,0
2024-02-10 08:00:00,420.0,420.0,0.0,0
2024-02-10 08:15:00,400.0,400.0,0.0,0
2024-02-10 08:30:00,400.0,400.0,0.0,0
2024-02-10 08:45:00,350.0,350.0,0.0,0
2024-02-10 09:00:00,180.0,180.0,0.0,0
2024-02-10 09:15:00,1.0,1.0,0.0,0
2024-02-10 09:30:00,0.0,0.0,0.0,0
2024-02-10 09:45:00,0.0,0.0,0.0,0
2024-02-10 10:00:00,0.0,0.0,0.0,0
2024-02-10 10:15:00,0.0,0.0,0.0,0
2024-02-10 10:30:00,0.0,0.0,0.0,0
2024-02-10 10:45:00,0.0,0.0,0.0,0
2024-02-10 11:00:00,0.0,0.0,0.0,0
2024-02-10 11:15:00,0.0,0.0,0.0,0
2024-02-10 11:30:00,0.0,0.0,0.0,0
2024-02-10 11:45:00,0.0,0.0,0.0,0
2024-02-10 12:00:00,0.0,0.0,0.0,0
2024-02-10 12:15:00,0.0,0.0,0.0,0
2024-02-10 12:30:00,0.0,0.0,0.0,0
2024-02-10 12:45:00,0.0,0.0,0.0,0
2024-02-10 13:00:00,0.0,0.0,0.0,0
2024-02-10 13:15:00,0.0,0.0,0.0,0
2024-02-10 13:30:00,0.0,0.0,0.0,0
2024-02-10 13:45:00,0.0,0.0,0.0,0
2024-02-10 14:00:00,0.0,0.0,0.0,0
2024-02-10 14:15:00,0.0,0.0,0.0,0
2024-02-10 14:30:00,0.0,0.0,0.0,0
2024-02-10 14:45:00,0.0,0.0,0.0,0
2024-02-10 15:00:00,0.0,0.0,0.0,0
2024-02-10 15:15:00,0.0,0.0,0.0,0
2024-02-10 15:30:00,0.0,0.0,0.0,0
2024-02-10 15:45:00,0.0,0.0,0.0,0
2024-02-10 16:00:00,0.0,0.0,0.0,0
2024-02-10 16:15:00,0.0,0.0,0.0,0
2024-02-10 16:30:00,0.0,0.0,0.0,0
2024-02-10 16:45:00,0.0,0.0,0.0,0
2024-02-10 17:00:00,0.0,0.0,0.0,0
2024-02-10 17:15:00,0.0,0.0,0.0,0
2024-02-10 17:30:00,0.42500000000000004,0.515,-0.09,0
2024-02-10 17:45:00,0.8260000000000001,1.0,-0.174,0
2024-02-10 18:00:00,49.926,60.466,-10.54,0
2024-02-10 18:15:00,107.90200000000002,130.68,-22.778,0
2024-02-10 18:30:00,99.85300000000001,120.932,-21.079,0
2024-02-10 18:45:00,89.304,108.156,-18.852,0
2024-02-10 19:00:00,82.684,107.377,-24.693,0
2024-02-10 19:15:00,41.342,53.688,-12.346,0
2024-02-10 19:30:00,41.342,53.688,-12.346,0
2024-02-10 19:45:00,0.8260000000000001,1.0,-0.174,0
2024-02-10 20:00:00,49.926,60.466,-10.54,0
2024-02-10 20:15:00,49.926,60.466,-10.54,0
2024-02-10 20:30:00,6.87,8.32,-1.45,0
2024-02-10 20:45:00,5.398999999999999,7.012,-1.613,0
2024-02-10 21:00:00,0.77,1.0,-0.23,0
2024-02-10 21:15:00,0.77,1.0,-0.23,0
2024-02-10 21:30:00,26.997,35.06,-8.063,0
2024-02-10 21:45:00,0.77,1.0,-0.23,0
2024-02-10 22:00:00,0.45299999999999996,0.588,-0.135,0
2024-02-10 22:15:00,0.8260000000000001,1.0,-0.174,0
2024-02-10 22:30:00,0.77,1.0,-0.23,0
2024-02-10 22:45:00,0.8260000000000001,1.0,-0.174,0
2024-02-10 23:00:00,0.8260000000000001,1.0,-0.174,0
2024-02-10 23:15:00,0.343,0.446,-0.103,0
2024-02-10 23:30:00,0.41400000000000003,0.537,-0.123,0
2024-02-10 23:45:00,0.343,0.446,-0.103,0
2024-02-11 00:00:00,0.5,0.605,-0.105,0
2024-02-11 00:15:00,0.42500000000000004,0.515,-0.09,0
2024-02-11 00:30:00,0.343,0.446,-0.103,0
2024-02-11 00:45:00,0.26999999999999996,0.351,-0.081,0
2024-02-11 01:00:00,0.26999999999999996,0.351,-0.081,0
2024-02-11 01:15:00,0.26999999999999996,0.351,-0.081,0
2024-02-11 01:30:00,0.26999999999999996,0.351,-0.081,0
2024-02-11 01:45:00,0.26999999999999996,0.351,-0.081,0
2024-02-11 02:00:00,0.0,0.0,0.0,0
2024-02-11 02:15:00,0.0,0.0,0.0,0
2024-02-11 02:30:00,0.26999999999999996,0.351,-0.081,0
2024-02-11 02:45:00,0.0,0.0,0.0,0
2024-02-11 03:00:00,0.34299999999999997,0.416,-0.073,0
2024-02-11 03:15:00,0.34299999999999997,0.416,-0.073,0
2024-02-11 03:30:00,0.0,0.0,0.0,0
2024-02-11 03:45:00,0.26999999999999996,0.351,-0.081,0
2024-02-11 04:00:00,0.0,0.0,0.0,0
2024-02-11 04:15:00,0.0,0.0,0.0,0
2024-02-11 04:30:00,0.0,0.0,0.0,0
2024-02-11 04:45:00,0.0,0.0,0.0,0
2024-02-11 05:00:00,0.5,0.605,-0.105,0
2024-02-11 05:15:00,0.34299999999999997,0.416,-0.073,0
2024-02-11 05:30:00,0.34299999999999997,0.416,-0.073,0
2024-02-11 05:45:00,0.34299999999999997,0.416,-0.073,0
2024-02-11 06:00:00,0.5,0.605,-0.105,0
2024-02-11 06:15:00,0.539,0.653,-0.114,0
2024-02-11 06:30:00,0.8260000000000001,1.0,-0.174,0
2024-02-11 06:45:00,0.8260000000000001,1.0,-0.174,0
2024-02-11 07:00:00,0.34299999999999997,0.416,-0.073,0
2024-02-11 07:15:00,0.5,0.605,-0.105,0
2024-02-11 07:30:00,0.42500000000000004,0.515,-0.09,0
2024-02-11 07:45:00,0.0,0.0,0.0,0
2024-02-11 08:00:00,0.0,0.0,0.0,0
2024-02-11 08:15:00,0.0,0.0,0.0,0
2024-02-11 08:30:00,0.0,0.0,0.0,0
2024-02-11 08:45:00,0.0,0.0,0.0,0
2024-02-11 09:00:00,0.0,0.0,0.0,0
2024-02-11 09:15:00,0.0,0.0,0.0,0
2024-02-11 09:30:00,0.0,0.0,0.0,0
2024-02-11 09:45:00,0.0,0.0,0.0,0
2024-02-11 10:00:00,0.0,0.0,0.0,0
2024-02-11 10:15:00,0.0,0.0,0.0,0
2024-02-11 10:30:00,0.0,0.0,0.0,0
2024-02-11 10:45:00,0.0,0.0,0.0,0
2024-02-11 11:00:00,0.0,0.0,0.0,0
2024-02-11 11:15:00,0.0,0.0,0.0,0
2024-02-11 11:30:00,0.0,0.0,0.0,0
2024-02-11 11:45:00,0.0,0.0,0.0,0
2024-02-11 12:00:00,0.0,0.0,0.0,0
2024-02-11 12:15:00,0.0,0.0,0.0,0
2024-02-11 12:30:00,0.0,0.0,0.0,0
2024-02-11 12:45:00,0.0,0.0,0.0,0
2024-02-11 13:00:00,0.0,0.0,0.0,0
2024-02-11 13:15:00,0.0,0.0,0.0,0
2024-02-11 13:30:00,0.0,0.0,0.0,0
2024-02-11 13:45:00,0.0,0.0,0.0,0
2024-02-11 14:00:00,0.0,0.0,0.0,0
2024-02-11 14:15:00,0.0,0.0,0.0,0
2024-02-11 14:30:00,0.0,0.0,0.0,0
2024-02-11 14:45:00,0.0,0.0,0.0,0
2024-02-11 15:00:00,0.0,0.0,0.0,0
2024-02-11 15:15:00,0.0,0.0,0.0,0
2024-02-11 15:30:00,0.0,0.0,0.0,0
2024-02-11 15:45:00,0.0,0.0,0.0,0
2024-02-11 16:00:00,0.0,0.0,0.0,0
2024-02-11 16:15:00,0.0,0.0,0.0,0
2024-02-11 16:30:00,0.0,0.0,0.0,0
2024-02-11 16:45:00,0.0,0.0,0.0,0
2024-02-11 17:00:00,0.0,0.0,0.0,0
2024-02-11 17:15:00,0.34299999999999997,0.416,-0.073,0
2024-02-11 17:30:00,26.557,31.491,-4.934,0
2024-02-11 17:45:00,109.91300000000001,133.116,-23.203,0
2024-02-11 18:00:00,123.65199999999999,149.755,-26.103,0
2024-02-11 18:15:00,73.078,88.505,-15.427,0
2024-02-11 18:30:00,82.57,100.0,-17.43,0
2024-02-11 18:45:00,68.69500000000001,83.197,-14.502,0
2024-02-11 19:00:00,51.522000000000006,62.398,-10.876,0
2024-02-11 19:15:00,38.502,50.0,-11.498,0
2024-02-11 19:30:00,20.671,26.844,-6.173,0
2024-02-11 19:45:00,13.499000000000002,17.53,-4.031,0
2024-02-11 20:00:00,13.499000000000002,17.53,-4.031,0
2024-02-11 20:15:00,13.499000000000002,17.53,-4.031,0
2024-02-11 20:30:00,10.799,14.024,-3.225,0
2024-02-11 20:45:00,0.45299999999999996,0.588,-0.135,0
2024-02-11 21:00:00,0.77,1.0,-0.23,0
2024-02-11 21:15:00,0.77,1.0,-0.23,0
2024-02-11 21:30:00,0.45299999999999996,0.588,-0.135,0
2024-02-11 21:45:00,0.45299999999999996,0.588,-0.135,0
2024-02-11 22:00:00,0.45299999999999996,0.588,-0.135,0
2024-02-11 22:15:00,0.41400000000000003,0.537,-0.123,0
2024-02-11 22:30:00,0.0,0.0,0.0,0
2024-02-11 22:45:00,0.0,0.0,0.0,0
2024-02-11 23:00:00,0.0,0.0,0.0,0
2024-02-11 23:15:00,0.0,0.0,0.0,0
2024-02-11 23:30:00,0.0,0.0,0.0,0
2024-02-11 23:45:00,0.0,0.0,0.0,0
2024-02-12 00:00:00,0.0,0.0,0.0,0
2024-02-12 00:15:00,0.0,0.0,0.0,0
2024-02-12 00:30:00,0.0,0.0,0.0,0
2024-02-12 00:45:00,0.0,0.0,0.0,0
2024-02-12 01:00:00,0.26999999999999996,0.351,-0.081,0
2024-02-12 01:15:00,0.26999999999999996,0.351,-0.081,0
2024-02-12 01:30:00,0.0,0.0,0.0,0
2024-02-12 01:45:00,0.0,0.0,0.0,0
2024-02-12 02:00:00,0.0,0.0,0.0,0
2024-02-12 02:15:00,0.0,0.0,0.0,0
2024-02-12 02:30:00,0.0,0.0,0.0,0
